full_address,n,newest_created,oldest_created,newest_close,row_n,cum_houses,cumsum_wo,cumpct_wo
1120  HOMEWOOD AVE,1,2017-11-03T14:00:00Z,2017-11-03T14:00:00Z,2017-11-06T00:00:00Z,7137,0.5525276767051173,23439,0.8021835107293199
1120 N FRANKLINTOWN ROAD,1,2019-03-10T22:00:00Z,2019-03-10T22:00:00Z,2019-03-19T00:00:00Z,7138,0.5526050940620887,23440,0.8022177350354222
1120 W FRANKLIN ST,1,2018-12-30T22:09:00Z,2018-12-30T22:09:00Z,2018-12-31T00:00:00Z,7139,0.5526825114190601,23441,0.8022519593415244
1121  GREENMOUNT AVE,1,2018-06-06T22:00:00Z,2018-06-06T22:00:00Z,2018-06-08T00:00:00Z,7140,0.5527599287760316,23442,0.8022861836476265
1121 N BOND ST,1,2016-04-05T16:16:00Z,2016-04-05T16:16:00Z,2016-04-11T00:00:00Z,7141,0.5528373461330031,23443,0.8023204079537287
1121 N MILTON AVE,1,2017-07-29T22:06:00Z,2017-07-29T22:06:00Z,2017-08-01T00:00:00Z,7142,0.5529147634899745,23444,0.802354632259831
1122  MCKEAN AVE,1,2019-03-04T12:30:00Z,2019-03-04T12:30:00Z,2019-03-13T00:00:00Z,7143,0.5529921808469459,23445,0.8023888565659332
1122  NANTICOKE ST,1,2016-06-03T15:22:00Z,2016-06-03T15:22:00Z,2016-06-08T00:00:00Z,7144,0.5530695982039173,23446,0.8024230808720353
1122 N BOND ST,1,2017-10-02T15:35:00Z,2017-10-02T15:35:00Z,2017-10-03T00:00:00Z,7145,0.5531470155608887,23447,0.8024573051781375
1122 N CAREY ST,1,2016-07-05T14:01:00Z,2016-07-05T14:01:00Z,2016-07-08T00:00:00Z,7146,0.5532244329178602,23448,0.8024915294842397
1123 N BOND ST,1,2017-07-08T22:00:00Z,2017-07-08T22:00:00Z,2017-07-12T00:00:00Z,7147,0.5533018502748316,23449,0.8025257537903419
1123 N MONROE ST,1,2018-06-05T15:14:00Z,2018-06-05T15:14:00Z,2018-06-06T00:00:00Z,7148,0.553379267631803,23450,0.8025599780964441
1124  MONTPELIER ST,1,2017-01-27T13:18:00Z,2017-01-27T13:18:00Z,2017-02-06T00:00:00Z,7149,0.5534566849887744,23451,0.8025942024025463
1124  WASHINGTON BLVD,1,2017-07-24T15:16:00Z,2017-07-24T15:16:00Z,2017-07-24T00:00:00Z,7150,0.553534102345746,23452,0.8026284267086485
1124 S POTOMAC ST,1,2016-08-31T15:37:00Z,2016-08-31T15:37:00Z,2016-09-01T00:00:00Z,7151,0.5536115197027174,23453,0.80266265101475065
1125  WASHINGTON BLVD,1,2019-04-18T22:00:00Z,2019-04-18T22:00:00Z,2019-06-12T00:00:00Z,7152,0.5536889370596888,23454,0.8026968753208529
1125 N BOND ST,1,2016-04-06T08:41:00Z,2016-04-06T08:41:00Z,2016-04-11T00:00:00Z,7153,0.5537663544166602,23455,0.8027310996269551
1125 N CAROLINE ST,1,2017-07-08T22:00:00Z,2017-07-08T22:00:00Z,2017-07-12T00:00:00Z,7154,0.5538437717736316,23456,0.8027653239330572
1125 N MONROE ST,1,2018-11-07T22:00:00Z,2018-11-07T22:00:00Z,2018-11-19T00:00:00Z,7155,0.5539211891306031,23457,0.8027995482391594
1125 W SARATOGA ST,1,2018-02-14T08:44:00Z,2018-02-14T08:44:00Z,2018-02-20T00:00:00Z,7156,0.5539986064875745,23458,0.8028337725452617
1126 N CAREY ST,1,2017-03-08T16:32:00Z,2017-03-08T16:32:00Z,2017-03-15T00:00:00Z,7157,0.5540760238445459,23459,0.8028679968513638
1126 N FULTON AVE,1,2016-03-09T22:00:00Z,2016-03-09T22:00:00Z,2016-03-11T00:00:00Z,7158,0.5541534412015173,23460,0.802902221157466
1127  GREENMOUNT AVE,1,2017-02-13T22:00:00Z,2017-02-13T22:00:00Z,2017-02-23T00:00:00Z,7159,0.5542308585584889,23461,0.8029364454635682
1127  WASHINGTON BLVD,1,2018-12-13T14:49:00Z,2018-12-13T14:49:00Z,2018-12-28T00:00:00Z,7160,0.5543082759154603,23462,0.8029706697696705
1127 N BOND ST,1,2019-06-21T16:24:00Z,2019-06-21T16:24:00Z,2019-07-10T00:00:00Z,7161,0.5543856932724317,23463,0.8030048940757726
1127 N CARROLLTON AVE,1,2018-08-02T12:20:00Z,2018-08-02T12:20:00Z,2018-08-03T00:00:00Z,7162,0.5544631106294031,23464,0.8030391183818748
1128 N CAREY ST,1,2016-09-15T16:21:00Z,2016-09-15T16:21:00Z,2016-09-20T00:00:00Z,7163,0.5545405279863745,23465,0.803073342687977
1128 N FULTON AVE,1,2016-08-29T11:20:00Z,2016-08-29T11:20:00Z,2016-08-31T00:00:00Z,7164,0.554617945343346,23466,0.8031075669940791
1128 N MONROE ST,1,2017-10-24T13:13:00Z,2017-10-24T13:13:00Z,2017-10-25T00:00:00Z,7165,0.5546953627003174,23467,0.8031417913001814
1129  POPLAR GROVE ST,1,2017-05-01T13:50:00Z,2017-05-01T13:50:00Z,2017-05-02T00:00:00Z,7166,0.5547727800572888,23468,0.8031760156062836
1130  HOMEWOOD AVE,1,2018-09-21T12:45:00Z,2018-09-21T12:45:00Z,2018-09-27T00:00:00Z,7167,0.5548501974142602,23469,0.8032102399123858
1130  MYRTLE AVE,1,2019-03-26T15:15:00Z,2019-03-26T15:15:00Z,2019-03-28T00:00:00Z,7168,0.5549276147712318,23470,0.8032444642184879
1130 N MONROE ST,1,2018-01-12T18:02:00Z,2018-01-12T18:02:00Z,2018-01-27T00:00:00Z,7169,0.5550050321282032,23471,0.8032786885245902
1130 N STRICKER ST,1,2019-03-06T12:15:00Z,2019-03-06T12:15:00Z,2019-03-11T00:00:00Z,7170,0.5550824494851746,23472,0.8033129128306924
1131  ELLICOTT DR,1,2019-02-20T22:00:00Z,2019-02-20T22:00:00Z,2019-02-27T00:00:00Z,7171,0.555159866842146,23473,0.8033471371367945
1132  HOMEWOOD AVE,1,2019-05-28T09:50:00Z,2019-05-28T09:50:00Z,2019-05-24T00:00:00Z,7172,0.5552372841991174,23474,0.8033813614428967
1132 N CARROLLTON AVE,1,2018-08-09T22:00:00Z,2018-08-09T22:00:00Z,2018-08-10T00:00:00Z,7173,0.5553147015560889,23475,0.803415585748999
1132 N FULTON AVE,1,2017-06-01T14:55:00Z,2017-06-01T14:55:00Z,2017-06-02T00:00:00Z,7174,0.5553921189130603,23476,0.8034498100551012
1132 N MONROE ST,1,2019-01-25T15:04:00Z,2019-01-25T15:04:00Z,2019-02-15T00:00:00Z,7175,0.5554695362700317,23477,0.8034840343612033
1133  ELLICOTT DR,1,2019-02-09T22:00:00Z,2019-02-09T22:00:00Z,2019-02-27T00:00:00Z,7176,0.5555469536270031,23478,0.8035182586673055
1133 N MILTON AVE,1,2018-08-08T13:30:00Z,2018-08-08T13:30:00Z,2018-08-09T00:00:00Z,7177,0.5556243709839747,23479,0.8035524829734078
1134 N CARROLLTON AVE,1,2017-10-30T07:25:00Z,2017-10-30T07:25:00Z,2017-10-27T00:00:00Z,7178,0.5557017883409461,23480,0.8035867072795099
1135  HOLLINS ST,1,2019-01-18T22:00:00Z,2019-01-18T22:00:00Z,2019-02-08T00:00:00Z,7179,0.5557792056979175,23481,0.8036209315856121
1135 E BALTIMORE ST,1,2019-04-30T22:00:00Z,2019-04-30T22:00:00Z,2019-05-06T00:00:00Z,7180,0.5558566230548889,23482,0.8036551558917143
1135 N CAREY ST,1,2016-11-29T11:25:00Z,2016-11-29T11:25:00Z,2016-12-05T00:00:00Z,7181,0.5559340404118603,23483,0.8036893801978164
1135 W SARATOGA ST,1,2017-02-21T15:13:00Z,2017-02-21T15:13:00Z,2017-02-28T00:00:00Z,7182,0.5560114577688318,23484,0.8037236045039187
1136 E NORTH AVE,1,2018-03-28T13:29:00Z,2018-03-28T13:29:00Z,2018-03-29T00:00:00Z,7183,0.5560888751258032,23485,0.8037578288100209
1136 N MONROE ST,1,2019-01-25T14:33:00Z,2019-01-25T14:33:00Z,2019-02-15T00:00:00Z,7184,0.5561662924827746,23486,0.8037920531161231
1137  HOLLINS ST,1,2018-12-15T22:00:00Z,2018-12-15T22:00:00Z,2018-12-18T00:00:00Z,7185,0.556243709839746,23487,0.8038262774222252
1137  STEELTON AVE,1,2018-02-03T22:00:00Z,2018-02-03T22:00:00Z,2018-02-07T00:00:00Z,7186,0.5563211271967176,23488,0.8038605017283275
1137 N MILTON AVE,1,2017-10-19T13:36:00Z,2017-10-19T13:36:00Z,2017-10-20T00:00:00Z,7187,0.556398544553689,23489,0.8038947260344297
1138  FORREST ST,1,2018-06-27T12:15:00Z,2018-06-27T12:15:00Z,2018-07-02T00:00:00Z,7188,0.5564759619106604,23490,0.8039289503405318
1139 N CARROLLTON AVE,1,2019-02-10T22:10:00Z,2019-02-10T22:10:00Z,2019-02-11T00:00:00Z,7189,0.5565533792676318,23491,0.803963174646634
1139 N MILTON AVE,1,2016-12-20T15:07:00Z,2016-12-20T15:07:00Z,2016-12-20T00:00:00Z,7190,0.5566307966246032,23492,0.8039973989527363
1139 W SARATOGA ST,1,2018-04-13T15:34:00Z,2018-04-13T15:34:00Z,2018-05-03T00:00:00Z,7191,0.5567082139815747,23493,0.8040316232588385
114 N MOUNT ST,1,2019-04-22T08:37:00Z,2019-04-22T08:37:00Z,2019-04-25T00:00:00Z,7192,0.5567856313385461,23494,0.8040658475649406
114 N PORT ST,1,2016-06-29T12:06:00Z,2016-06-29T12:06:00Z,2016-07-06T00:00:00Z,7193,0.5568630486955175,23495,0.8041000718710428
114 S BOULDIN ST,1,2016-04-05T12:11:00Z,2016-04-05T12:11:00Z,2016-04-08T00:00:00Z,7194,0.5569404660524889,23496,0.804134296177145
114 S BROADWAY NA,1,2016-11-17T13:34:00Z,2016-11-17T13:34:00Z,2016-11-23T00:00:00Z,7195,0.5570178834094603,23497,0.8041685204832472
1140  ARGYLE AVE,1,2016-02-01T22:00:00Z,2016-02-01T22:00:00Z,2016-02-03T00:00:00Z,7196,0.5570953007664319,23498,0.8042027447893494
1140 N CAREY ST,1,2017-07-11T07:42:00Z,2017-07-11T07:42:00Z,2017-07-12T00:00:00Z,7197,0.5571727181234033,23499,0.8042369690954516
1140 W LOMBARD ST,1,2019-03-06T22:00:00Z,2019-03-06T22:00:00Z,2019-03-22T00:00:00Z,7198,0.5572501354803747,23500,0.8042711934015537
1141 W SARATOGA ST,1,2018-08-02T15:55:00Z,2018-08-02T15:55:00Z,2018-08-09T00:00:00Z,7199,0.5573275528373461,23501,0.804305417707656
1143  MYRTLE AVE,1,2017-07-11T14:57:00Z,2017-07-11T14:57:00Z,2017-07-12T00:00:00Z,7200,0.5574049701943176,23502,0.8043396420137582
1143  NANTICOKE ST,1,2016-06-30T07:55:00Z,2016-06-30T07:55:00Z,2016-07-06T00:00:00Z,7201,0.557482387551289,23503,0.8043738663198604
1143 E BALTIMORE ST,1,2019-04-23T15:01:00Z,2019-04-23T15:01:00Z,2019-04-29T00:00:00Z,7202,0.5575598049082604,23504,0.8044080906259625
1143 N CAREY ST,1,2018-03-16T12:51:00Z,2018-03-16T12:51:00Z,2018-03-19T00:00:00Z,7203,0.5576372222652318,23505,0.8044423149320648
1144  ARGYLE AVE,1,2016-08-24T15:56:00Z,2016-08-24T15:56:00Z,2016-08-25T00:00:00Z,7204,0.5577146396222032,23506,0.804476539238167
1144 N CARROLLTON AVE,1,2018-04-23T15:19:00Z,2018-04-23T15:19:00Z,2018-04-23T00:00:00Z,7205,0.5577920569791748,23507,0.8045107635442691
1145 W SARATOGA ST,1,2017-12-14T15:41:00Z,2017-12-14T15:41:00Z,2018-01-16T00:00:00Z,7206,0.5578694743361462,23508,0.8045449878503713
1148  WARD ST,1,2017-03-21T17:27:00Z,2017-03-21T17:27:00Z,2017-03-28T00:00:00Z,7207,0.5579468916931176,23509,0.8045792121564735
1148 N CAREY ST,1,2016-03-09T14:30:00Z,2016-03-09T14:30:00Z,2016-03-10T00:00:00Z,7208,0.558024309050089,23510,0.8046134364625758
115 S DURHAM ST,1,2018-11-25T22:00:00Z,2018-11-25T22:00:00Z,2018-11-28T00:00:00Z,7209,0.5581017264070605,23511,0.8046476607686779
1150  ARGYLE AVE,1,2017-12-06T15:00:00Z,2017-12-06T15:00:00Z,2017-12-07T00:00:00Z,7210,0.5581791437640319,23512,0.8046818850747801
1150 N CAREY ST,1,2017-12-07T14:35:00Z,2017-12-07T14:35:00Z,2017-12-12T00:00:00Z,7211,0.5582565611210033,23513,0.8047161093808823
1150 N CARROLLTON AVE,1,2018-11-26T08:10:00Z,2018-11-26T08:10:00Z,2018-11-21T00:00:00Z,7212,0.5583339784779747,23514,0.8047503336869845
1150 N LONGWOOD ST,1,2019-05-14T14:42:00Z,2019-05-14T14:42:00Z,2019-06-13T00:00:00Z,7213,0.5584113958349461,23515,0.8047845579930867
1151  SARGEANT ST,1,2016-07-26T15:17:00Z,2016-07-26T15:17:00Z,2016-07-28T00:00:00Z,7214,0.5584888131919177,23516,0.8048187822991889
1151 N FULTON AVE,1,2016-09-06T08:25:00Z,2016-09-06T08:25:00Z,2016-09-07T00:00:00Z,7215,0.5585662305488891,23517,0.8048530066052911
1153  SARGEANT ST,1,2016-12-01T10:24:00Z,2016-12-01T10:24:00Z,2016-12-05T00:00:00Z,7216,0.5586436479058605,23518,0.8048872309113932
1153 N FULTON AVE,1,2019-01-15T16:13:00Z,2019-01-15T16:13:00Z,2019-02-06T00:00:00Z,7217,0.5587210652628319,23519,0.8049214552174955
1155 N CARROLLTON AVE,1,2019-05-09T22:00:00Z,2019-05-09T22:00:00Z,2019-05-20T00:00:00Z,7218,0.5587984826198034,23520,0.8049556795235977
1158  WARD ST,1,2017-09-07T22:00:00Z,2017-09-07T22:00:00Z,2017-09-12T00:00:00Z,7219,0.5588758999767748,23521,0.8049899038296998
1159  WASHINGTON BLVD,1,2018-03-09T22:00:00Z,2018-03-09T22:00:00Z,2018-04-30T00:00:00Z,7220,0.5589533173337462,23522,0.805024128135802
1159 N MOUNT ST,1,2018-01-25T14:36:00Z,2018-01-25T14:36:00Z,2018-01-29T00:00:00Z,7221,0.5590307346907176,23523,0.8050583524419043
116 N HILTON ST,1,2017-11-15T15:47:00Z,2017-11-15T15:47:00Z,2017-12-05T00:00:00Z,7222,0.559108152047689,23524,0.8050925767480064
116 N POPPLETON ST,1,2018-06-15T13:38:00Z,2018-06-15T13:38:00Z,2018-06-15T00:00:00Z,7223,0.5591855694046606,23525,0.8051268010541086
116 S CALHOUN ST,1,2017-04-17T09:49:00Z,2017-04-17T09:49:00Z,2017-04-20T00:00:00Z,7224,0.559262986761632,23526,0.8051610253602108
116 S FULTON AVE,1,2017-05-04T13:13:00Z,2017-05-04T13:13:00Z,2017-05-05T00:00:00Z,7225,0.5593404041186034,23527,0.8051952496663131
116 S WOLFE ST,1,2017-01-24T13:15:00Z,2017-01-24T13:15:00Z,2017-01-23T00:00:00Z,7226,0.5594178214755748,23528,0.8052294739724152
1161  CLEVELAND ST,1,2018-09-14T16:32:00Z,2018-09-14T16:32:00Z,2018-09-24T00:00:00Z,7227,0.5594952388325463,23529,0.8052636982785174
1172  NANTICOKE ST,1,2018-05-20T22:00:00Z,2018-05-20T22:00:00Z,2018-05-31T00:00:00Z,7228,0.5595726561895177,23530,0.8052979225846196
1173  NANTICOKE ST,1,2018-01-19T22:00:00Z,2018-01-19T22:00:00Z,2018-02-13T00:00:00Z,7229,0.5596500735464891,23531,0.8053321468907217
118 N PAYSON ST,1,2018-11-08T08:37:00Z,2018-11-08T08:37:00Z,2018-11-19T00:00:00Z,7230,0.5597274909034605,23532,0.805366371196824
118 S CALHOUN ST,1,2017-04-25T22:00:00Z,2017-04-25T22:00:00Z,2017-04-27T00:00:00Z,7231,0.5598049082604319,23533,0.8054005955029262
118 S WOLFE ST,1,2017-01-24T13:13:00Z,2017-01-24T13:13:00Z,2017-01-24T00:00:00Z,7232,0.5598823256174035,23534,0.8054348198090284
1182  WASHINGTON BLVD,1,2019-04-21T22:00:00Z,2019-04-21T22:00:00Z,2019-06-12T00:00:00Z,7233,0.5599597429743749,23535,0.8054690441151305
119 N POPPLETON ST,1,2017-03-24T16:47:00Z,2017-03-24T16:47:00Z,2017-04-28T00:00:00Z,7234,0.5600371603313463,23536,0.8055032684212328
119 S CATHERINE ST,1,2017-11-16T13:10:00Z,2017-11-16T13:10:00Z,2017-11-20T00:00:00Z,7235,0.5601145776883177,23537,0.805537492727335
1193 N FULTON AVE,1,2018-07-31T11:22:00Z,2018-07-31T11:22:00Z,2018-08-01T00:00:00Z,7236,0.5601919950452892,23538,0.8055717170334371
12 N CULVER ST,1,2018-05-24T22:00:00Z,2018-05-24T22:00:00Z,2018-05-30T00:00:00Z,7237,0.5602694124022606,23539,0.8056059413395393
12 N MOUNT ST,1,2018-04-24T14:48:00Z,2018-04-24T14:48:00Z,2018-05-14T00:00:00Z,7238,0.560346829759232,23540,0.8056401656456416
12 S CALHOUN ST,1,2018-04-26T22:00:00Z,2018-04-26T22:00:00Z,2018-05-14T00:00:00Z,7239,0.5604242471162034,23541,0.8056743899517437
12 S PAYSON ST,1,2018-01-12T14:29:00Z,2018-01-12T14:29:00Z,2018-01-16T00:00:00Z,7240,0.5605016644731748,23542,0.8057086142578459
120 N CARLTON ST,1,2018-05-03T15:12:00Z,2018-05-03T15:12:00Z,2018-05-03T00:00:00Z,7241,0.5605790818301463,23543,0.8057428385639481
120 N WHEELER AVE,1,2019-06-11T14:41:00Z,2019-06-11T14:41:00Z,2019-06-26T00:00:00Z,7242,0.5606564991871178,23544,0.8057770628700504
120 S CENTRAL AVE,1,2017-03-02T22:00:00Z,2017-03-02T22:00:00Z,2017-03-09T00:00:00Z,7243,0.5607339165440892,23545,0.8058112871761525
120 S FULTON AVE,1,2016-12-09T15:33:00Z,2016-12-09T15:33:00Z,2016-12-16T00:00:00Z,7244,0.5608113339010606,23546,0.8058455114822547
1200  MERIDENE DR,1,2016-02-12T09:59:00Z,2016-02-12T09:59:00Z,2016-02-18T00:00:00Z,7245,0.5608887512580321,23547,0.8058797357883569
1202-1212 S CATON AVE,1,2017-11-22T22:00:00Z,2017-11-22T22:00:00Z,2017-12-01T00:00:00Z,7246,0.5609661686150035,23548,0.805913960094459
1202  GLYNDON AVE,1,2018-01-17T10:37:00Z,2018-01-17T10:37:00Z,2018-02-13T00:00:00Z,7247,0.5610435859719749,23549,0.8059481844005613
1202  HARLEM AVE,1,2019-05-17T13:20:00Z,2019-05-17T13:20:00Z,2019-05-22T00:00:00Z,7248,0.5611210033289463,23550,0.8059824087066635
1202  SARGEANT ST,1,2018-06-05T22:00:00Z,2018-06-05T22:00:00Z,2018-06-07T00:00:00Z,7249,0.5611984206859177,23551,0.8060166330127657
1203  RIGGS AVE,1,2017-02-10T14:07:00Z,2017-02-10T14:07:00Z,2017-02-17T00:00:00Z,7250,0.5612758380428892,23552,0.8060508573188678
1203  SARGEANT ST,1,2018-07-23T22:00:00Z,2018-07-23T22:00:00Z,2018-07-25T00:00:00Z,7251,0.5613532553998607,23553,0.8060850816249701
1203 N MONTFORD AVE,1,2017-06-19T14:20:00Z,2017-06-19T14:20:00Z,2017-06-19T00:00:00Z,7252,0.5614306727568321,23554,0.8061193059310723
1204  ENSOR ST,1,2018-07-31T13:15:00Z,2018-07-31T13:15:00Z,2018-08-02T00:00:00Z,7253,0.5615080901138035,23555,0.8061535302371744
1204 W PRATT ST,1,2017-06-01T15:21:00Z,2017-06-01T15:21:00Z,2017-06-02T00:00:00Z,7254,0.561585507470775,23556,0.8061877545432766
1205 E PRESTON ST,1,2016-03-30T22:00:00Z,2016-03-30T22:00:00Z,2016-04-01T00:00:00Z,7255,0.5616629248277464,23557,0.8062219788493789
1205 N GAY ST,1,2017-07-06T22:00:00Z,2017-07-06T22:00:00Z,2017-07-11T00:00:00Z,7256,0.5617403421847178,23558,0.8062562031554811
1205 N WOODYEAR ST,1,2019-05-09T22:00:00Z,2019-05-09T22:00:00Z,2019-05-21T00:00:00Z,7257,0.5618177595416892,23559,0.8062904274615832
1205 W LEXINGTON ST,1,2017-11-03T14:28:00Z,2017-11-03T14:28:00Z,2017-11-03T00:00:00Z,7258,0.5618951768986606,23560,0.8063246517676854
1205 W LOMBARD ST,1,2016-02-26T13:01:00Z,2016-02-26T13:01:00Z,2016-02-29T00:00:00Z,7259,0.5619725942556321,23561,0.8063588760737876
1206  ARGYLE AVE,1,2018-04-12T14:39:00Z,2018-04-12T14:39:00Z,2018-04-13T00:00:00Z,7260,0.5620500116126036,23562,0.8063931003798898
1206  ENSOR ST,1,2018-11-26T12:00:00Z,2018-11-26T12:00:00Z,2018-11-28T00:00:00Z,7261,0.562127428969575,23563,0.806427324685992
1206 N LONGWOOD ST,1,2016-01-21T22:00:00Z,2016-01-21T22:00:00Z,2016-02-02T00:00:00Z,7262,0.5622048463265464,23564,0.8064615489920942
1207 E FEDERAL ST,1,2018-03-16T15:27:00Z,2018-03-16T15:27:00Z,2018-03-19T00:00:00Z,7263,0.5622822636835179,23565,0.8064957732981963
1207 E PRESTON ST,1,2018-04-02T15:28:00Z,2018-04-02T15:28:00Z,2018-04-03T00:00:00Z,7264,0.5623596810404893,23566,0.8065299976042986
1207 N LONGWOOD ST,1,2016-01-20T09:16:00Z,2016-01-20T09:16:00Z,2016-02-02T00:00:00Z,7265,0.5624370983974607,23567,0.8065642219104008
1207 N MONTFORD AVE,1,2016-01-07T14:58:00Z,2016-01-07T14:58:00Z,2016-01-11T00:00:00Z,7266,0.5625145157544321,23568,0.806598446216503
1207 W LEXINGTON ST,1,2017-07-27T14:16:00Z,2017-07-27T14:16:00Z,2017-07-28T00:00:00Z,7267,0.5625919331114035,23569,0.8066326705226051
1208  DRUID HILL AVE,1,2019-04-10T14:37:00Z,2019-04-10T14:37:00Z,2019-04-18T00:00:00Z,7268,0.562669350468375,23570,0.8066668948287073
1208  OAKHURST PL,1,2019-05-08T16:06:00Z,2019-05-08T16:06:00Z,2019-06-14T00:00:00Z,7269,0.5627467678253465,23571,0.8067011191348096
1208 E LAFAYETTE AVE,1,2017-07-25T12:00:00Z,2017-07-25T12:00:00Z,2017-07-27T00:00:00Z,7270,0.5628241851823179,23572,0.8067353434409117
1208 N EDEN ST,1,2016-11-20T22:00:00Z,2016-11-20T22:00:00Z,2016-11-25T00:00:00Z,7271,0.5629016025392893,23573,0.8067695677470139
1209  OAKHURST PL,1,2016-07-27T22:08:00Z,2016-07-27T22:08:00Z,2016-07-28T00:00:00Z,7272,0.5629790198962608,23574,0.8068037920531161
1209  WALTERS AVE,1,2017-07-31T22:00:00Z,2017-07-31T22:00:00Z,2017-08-02T00:00:00Z,7273,0.5630564372532322,23575,0.8068380163592184
1209 W FAYETTE ST,1,2018-11-26T17:39:00Z,2018-11-26T17:39:00Z,2018-12-05T00:00:00Z,7274,0.5631338546102036,23576,0.8068722406653205
121 S CALVERTON ROAD,1,2018-08-03T19:08:00Z,2018-08-03T19:08:00Z,2018-08-03T00:00:00Z,7275,0.563211271967175,23577,0.8069064649714227
121 S FULTON AVE,1,2016-03-23T15:16:00Z,2016-03-23T15:16:00Z,2016-03-28T00:00:00Z,7276,0.5632886893241464,23578,0.8069406892775249
121 S HILTON ST,1,2016-03-15T11:59:00Z,2016-03-15T11:59:00Z,2016-03-16T00:00:00Z,7277,0.5633661066811179,23579,0.806974913583627
1210  BRENTWOOD AVE,1,2019-04-17T15:22:00Z,2019-04-17T15:22:00Z,2019-04-23T00:00:00Z,7278,0.5634435240380894,23580,0.8070091378897293
1210  DRUID HILL AVE,1,2019-05-17T15:03:00Z,2019-05-17T15:03:00Z,2019-06-18T00:00:00Z,7279,0.5635209413950608,23581,0.8070433621958315
1210 E FEDERAL ST,1,2016-07-05T16:16:00Z,2016-07-05T16:16:00Z,2016-07-07T00:00:00Z,7280,0.5635983587520322,23582,0.8070775865019336
1211  ENSOR ST,1,2019-05-31T16:25:00Z,2019-05-31T16:25:00Z,2019-06-14T00:00:00Z,7281,0.5636757761090037,23583,0.8071118108080358
1211  JAMES ST,1,2019-05-16T22:00:00Z,2019-05-16T22:00:00Z,2019-06-21T00:00:00Z,7282,0.5637531934659751,23584,0.8071460351141381
1211 N GAY ST,1,2016-02-19T08:58:00Z,2016-02-19T08:58:00Z,2016-02-22T00:00:00Z,7283,0.5638306108229465,23585,0.8071802594202403
1211 W LANVALE ST,1,2019-04-18T09:54:00Z,2019-04-18T09:54:00Z,2019-04-22T00:00:00Z,7284,0.5639080281799179,23586,0.8072144837263424
1212  HOMEWOOD AVE,1,2016-06-24T15:28:00Z,2016-06-24T15:28:00Z,2016-06-30T00:00:00Z,7285,0.5639854455368893,23587,0.8072487080324446
1212  JAMES ST,1,2018-02-23T16:27:00Z,2018-02-23T16:27:00Z,2018-03-28T00:00:00Z,7286,0.5640628628938608,23588,0.8072829323385469
1212  MOSHER ST,1,2018-10-22T12:16:00Z,2018-10-22T12:16:00Z,2018-10-23T00:00:00Z,7287,0.5641402802508322,23589,0.807317156644649
1212 E FEDERAL ST,1,2016-01-13T12:40:00Z,2016-01-13T12:40:00Z,2016-01-20T00:00:00Z,7288,0.5642176976078037,23590,0.8073513809507512
1212 N BOND ST,1,2017-11-02T14:15:00Z,2017-11-02T14:15:00Z,2017-11-03T00:00:00Z,7289,0.5642951149647751,23591,0.8073856052568534
1213  EDMONDSON AVE,1,2018-11-13T14:32:00Z,2018-11-13T14:32:00Z,2018-11-14T00:00:00Z,7290,0.5643725323217466,23592,0.8074198295629557
1213  POPLAR GROVE ST,1,2018-06-30T09:12:00Z,2018-06-30T09:12:00Z,2018-07-03T00:00:00Z,7291,0.564449949678718,23593,0.8074540538690578
1213 E LANVALE ST,1,2016-11-15T22:00:00Z,2016-11-15T22:00:00Z,2016-11-22T00:00:00Z,7292,0.5645273670356894,23594,0.80748827817516
1213 E PATAPSCO AVE,1,2017-03-14T22:00:00Z,2017-03-14T22:00:00Z,2017-03-17T00:00:00Z,7293,0.5646047843926608,23595,0.8075225024812622
1213 N MILTON AVE,1,2016-10-12T15:50:00Z,2016-10-12T15:50:00Z,2016-10-13T00:00:00Z,7294,0.5646822017496322,23596,0.8075567267873643
1214  HOMEWOOD AVE,1,2017-05-01T08:52:00Z,2017-05-01T08:52:00Z,2017-05-03T00:00:00Z,7295,0.5647596191066037,23597,0.8075909510934666
1214  WHATCOAT ST,1,2018-09-04T13:05:00Z,2018-09-04T13:05:00Z,2018-09-05T00:00:00Z,7296,0.5648370364635751,23598,0.8076251753995688
1214 N BOND ST,1,2016-04-17T22:00:00Z,2016-04-17T22:00:00Z,2016-04-20T00:00:00Z,7297,0.5649144538205466,23599,0.807659399705671
1215  DIVISION ST,1,2016-08-31T22:00:00Z,2016-08-31T22:00:00Z,2016-09-01T00:00:00Z,7298,0.564991871177518,23600,0.8076936240117731
1215  ENSOR ST,1,2017-11-27T13:30:00Z,2017-11-27T13:30:00Z,2017-12-02T00:00:00Z,7299,0.5650692885344895,23601,0.8077278483178754
1215  MYRTLE AVE,1,2017-11-24T07:59:00Z,2017-11-24T07:59:00Z,2017-11-25T00:00:00Z,7300,0.5651467058914609,23602,0.8077620726239776
1215  OAKHURST PL,1,2017-04-12T22:00:00Z,2017-04-12T22:00:00Z,2017-04-19T00:00:00Z,7301,0.5652241232484323,23603,0.8077962969300797
1215 N GAY ST,1,2016-02-19T09:50:00Z,2016-02-19T09:50:00Z,2016-02-22T00:00:00Z,7302,0.5653015406054037,23604,0.8078305212361819
1215 N MONTFORD AVE,1,2018-03-13T08:34:00Z,2018-03-13T08:34:00Z,2018-03-15T00:00:00Z,7303,0.5653789579623751,23605,0.8078647455422842
